"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030684","GO:0030684","preribosome","44/2754","111/17988",4.27033542797835e-10,2.72525042767346e-08,2.21076695362324e-08,"Rps11/Ppan/Rsl1d1/Rps9/Rps15a/Rps5/Exosc10/Aatf/Pes1/Rps27a/Ftsj3/Riok1/Wdr46/Riok3/Srfbp1/Pdcd11/Rps24/Nop58/Rps3a1/Rpf1/Rps6/Dhx37/Mphosph10/Rps4x/Mak16/Nop14/Rps16/Tsr1/Dnttip2/Rps19/Wdr43/Rps8/Rps23/Las1l/Rrp1b/Nsa2/Rps7/Rps17/Rps12/Utp14a/Rps28/Rps6-ps4/Rps27/Rps13",44
"GO:0005681","GO:0005681","spliceosomal complex","65/2754","201/17988",1.0439095362249e-09,6.10687078691565e-08,4.95399174647078e-08,"Prpf6/Ddx23/Snrnp200/Dqx1/Sugp1/Mtrex/Cwc25/Ddx39b/Xab2/Ddx5/Luc7l3/Eftud2/Pnn/Snw1/Prpf4b/Snrnp48/Prpf40b/Luc7l/Wac/Rbm22/Prpf19/Sf3b2/Sf1/Sf3b1/Ncl/Cwc22/Ctnnbl1/Prpf38b/Rnpc3/Ptbp2/Ybx1/Srrm1/Syf2/Rheb/Dhx15/Tra2a/Luc7l2/Rbmx/Rbm3/Zrsr2/Lsm6/Rbm5/Sf3b3/Gcfc2/Prpf39/Rbm17/Dhx38/Sart1/Srrm2/Hnrnpu/Aqr/Hnrnpf/Cirbp/Hnrnpa1/Mfap1b/Lgals3/Hnrnpa3/Hnrnpm/Snrnp70/Prpf38a/Gpatch1/Hnrnpr/Mfap1a/Casc3/Rnf113a2",65
"GO:0032040","GO:0032040","small-subunit processome","31/2754","74/17988",3.4510030120338e-08,1.86354162649825e-06,1.51173492268039e-06,"Rps11/Rps9/Rps15a/Rps5/Exosc10/Aatf/Rps27a/Wdr46/Pdcd11/Rps24/Nop58/Rps3a1/Rps6/Dhx37/Mphosph10/Rps4x/Nop14/Rps16/Dnttip2/Rps19/Wdr43/Rps8/Rps23/Rps7/Rps17/Rps12/Utp14a/Rps28/Rps6-ps4/Rps27/Rps13",31
"GO:0016234","GO:0016234","inclusion body","31/2754","75/17988",5.02414085802932e-08,2.51924777309756e-06,2.04365428886756e-06,"Slc2a3/Ranbp2/Keap1/Ubqln1/Tpr/Nxf1/Sqstm1/Mapt/Psen1/Dvl2/Slf1/Clu/Bcl2l2/Prkn/Hsp90ab1/Snca/Prkcq/Xrn2/Eps15/Fgr/Nub1/Edem1/Eef2/Hoxc9/Pold1/Picalm/Klf8/Atf4/Nup98/Gpx1/Ifi204",31
"GO:0036464","GO:0036464","cytoplasmic ribonucleoprotein granule","69/2754","240/17988",7.16223178585149e-08,3.3519244757785e-06,2.71913501483906e-06,"Trim25/Fmr1/Kpnb1/Tubb5/Rac1/Psmc3/Pan2/Khsrp/Carhsp1/Rbfox1/Apobec3/Sqstm1/Mapt/Fxr2/Grb7/Cnot2/Helz/Zfp36l1/Nsun2/Sncaip/Tnrc6c/Ncl/Helz2/Rps6/Prkaa2/Pum1/Ybx1/Psmc2/Rpl6/Pan3/Rpl28/Iqgap1/Rps4x/Rbpms/Lsm6/Usp3/Xrn1/Atxn2l/Piwil2/Nfkbiz/Cnot3/Ddx1/Larp1/Ythdf1/Shfl/Edc3/Znfx1/Stau1/Hnrnpu/Pnrc1/Rc3h1/Dcp1b/Poldip3/Tdrkh/Zfp36/Shb/Cirbp/Khnyn/Tnrc6b/Gigyf2/Tnrc6a/Trim30b/Dis3l2/Eif3b/Garre1/Rplp0/Rps6-ps4/Rpl6l/Syne1",69
"GO:0035770","GO:0035770","ribonucleoprotein granule","72/2754","258/17988",1.3842416233089e-07,6.07336012226778e-06,4.92680735664548e-06,"Trim25/Fmr1/Kpnb1/Tubb5/Rac1/Psmc3/Pan2/Khsrp/Carhsp1/Rbfox1/Apobec3/Sqstm1/Mapt/Fxr2/Grb7/Cnot2/Helz/Zfp36l1/Nsun2/Hsf1/Sympk/Sncaip/Tnrc6c/Ncl/Helz2/Rps6/Prkaa2/Pum1/Ybx1/Psmc2/Rpl6/Pan3/Rpl28/Iqgap1/Rps4x/Rbpms/Lsm6/Usp3/Xrn1/Atxn2l/Piwil2/Nfkbiz/Cnot3/Ddx1/Larp1/Ythdf1/Shfl/Edc3/Znfx1/Stau1/Hnrnpu/Pnrc1/Rc3h1/Dcp1b/Poldip3/Tdrkh/Zfp36/Shb/Cirbp/Khnyn/Tnrc6b/Gigyf2/Tnrc6a/Trim30b/Dis3l2/Eif3b/Hnrnpa3/Garre1/Rplp0/Rps6-ps4/Rpl6l/Syne1",72
"GO:0005852","GO:0005852","eukaryotic translation initiation factor 3 complex","11/2754","16/17988",2.19445422823777e-06,9.06180510719363e-05,7.3510819657996e-05,"Eif3h/Eif3e/Eif3a/Eif3j1/Eif3c/Eif3f/Eif3l/Eif3j2/Eif3k/Eif3b/Eif3g",11
"GO:0034399","GO:0034399","nuclear periphery","42/2754","136/17988",3.4339443956584e-06,0.000133923831430678,0.000108641164798316,"Emd/Akap8l/Phb2/Lbr/Pias4/Tpr/Tep1/Mapt/Ddx39b/Snw1/Yy1/Rad21/Smarcd1/Akap8/Tcerg1/Sorbs1/Smarcc2/Stag2/Sf3b1/Ahctf1/Ifi211/Srrm1/Sfpq/Prkcz/Kat8/Smarca4/Arid2/Matr3/Clic4/Stag1/Smarce1/Hnrnpu/Dag1/Enc1/Atf4/Scaf8/Cebpb/Npm1/Hnrnpm/Nup98/Numa1/Rnasel",42
"GO:0017053","GO:0017053","transcription repressor complex","27/2754","73/17988",4.71894694508989e-06,0.000174352671339637,0.000141437689600755,"Mxd1/Sp1/Tfap4/Hdac5/Ncor1/Myc/Gps2/Tbl1x/Tbl1xr1/Ddx20/Akirin2/Mier1/Ctnnbip1/Rest/N4bp2l2/Hoxc9/Phf12/Rbpj/Spen/Prdm10/Foxo3/Jun/Mdm4/Max/Hmgb1/Zbtb16/Lin52",27
"GO:0070603","GO:0070603","SWI/SNF superfamily-type complex","32/2754","94/17988",5.13223981443855e-06,0.000180141617486793,0.000146133775769013,"Brd8/Arid1a/Actr8/Ddx21/0610010K14Rik/Mta1/Yy1/Dek/Smarcd1/Cdk2ap2/Kat5/Smarcc2/Sf3b1/Ep400/Smarca4/Arid2/Ino80/Baz1a/Gatad2a/Bicral/Smarce1/Mybbp1a/Bptf/Ino80d/Nfrkb/Gatad2b/Trrap/Gon4l/Chd4/Arid1b/Cecr2/Mta2",32
"GO:0000123","GO:0000123","histone acetyltransferase complex","30/2754","88/17988",9.69347446645017e-06,0.000324039003592763,0.000262865648438573,"Kat2b/Brpf1/Brd8/Jade2/Kat2a/Kat6b/Crebbp/Epc1/Kat5/Taf5/Ing5/Supt20/Meaf6/Ep400/Kat8/Kat6a/Sf3b3/Ogt/Jade3/Kat7/Taf4/Trrap/Taf9b/Brd8dc/Ep300/Morf4l1/Brpf3/Msl2/Epc2/Phf20l1",30
"GO:0016363","GO:0016363","nuclear matrix","34/2754","107/17988",1.44633487413449e-05,0.000461512309837459,0.000374386204261606,"Akap8l/Phb2/Pias4/Tep1/Ddx39b/Snw1/Yy1/Rad21/Smarcd1/Akap8/Tcerg1/Sorbs1/Smarcc2/Stag2/Sf3b1/Ahctf1/Srrm1/Sfpq/Prkcz/Kat8/Smarca4/Arid2/Matr3/Clic4/Stag1/Smarce1/Hnrnpu/Enc1/Scaf8/Cebpb/Npm1/Hnrnpm/Numa1/Rnasel",34
"GO:0032982","GO:0032982","myosin filament","12/2754","22/17988",2.32097761981275e-05,0.000708402734395021,0.000574667685271714,"Myo18a/Myh3/Myh9/Myom1/Myh14/Mybpc2/Myh7/Myh8/Myh13/Obscn/Myo18b/Myh7b",12
"GO:0016235","GO:0016235","aggresome","16/2754","36/17988",2.96012363853428e-05,0.000865836164271277,0.000702380214231161,"Slc2a3/Ubqln1/Sqstm1/Psen1/Dvl2/Clu/Prkn/Prkcq/Xrn2/Eps15/Fgr/Edem1/Eef2/Hoxc9/Pold1/Klf8",16
"GO:0031248","GO:0031248","protein acetyltransferase complex","31/2754","98/17988",3.74193870544149e-05,0.00105073638848797,0.000852374248271094,"Kat2b/Brpf1/Brd8/Jade2/Kat2a/Kat6b/Crebbp/Epc1/Kat5/Taf5/Ing5/Supt20/Meaf6/Ep400/Kat8/Kat6a/Sf3b3/Ogt/Jade3/Kat7/Taf4/Naa25/Trrap/Taf9b/Brd8dc/Ep300/Morf4l1/Brpf3/Msl2/Epc2/Phf20l1",31
"GO:0071013","GO:0071013","catalytic step 2 spliceosome","30/2754","96/17988",6.39319577327283e-05,0.00172616285878366,0.00140029105803263,"Prpf6/Ddx23/Snrnp200/Mtrex/Xab2/Ddx5/Eftud2/Pnn/Snw1/Prpf4b/Rbm22/Prpf19/Sf3b2/Sf3b1/Cwc22/Srrm1/Syf2/Rbmx/Sf3b3/Dhx38/Sart1/Srrm2/Hnrnpu/Aqr/Hnrnpf/Hnrnpa1/Hnrnpa3/Hnrnpm/Gpatch1/Hnrnpr",30
"GO:0005849","GO:0005849","mRNA cleavage factor complex","12/2754","24/17988",7.19036547947835e-05,0.00186949502466437,0.0015165644149699,"Sympk/Wdr33/Csnk1a1/Ssu72/Fip1l1/Cpsf4/Cpsf7/Pcf11/Scaf8/Cpsf6/Tut1/Zc3h3",12
"GO:1902493","GO:1902493","acetyltransferase complex","31/2754","102/17988",8.74868441956829e-05,0.0021834743318155,0.00177126947595169,"Kat2b/Brpf1/Brd8/Jade2/Kat2a/Kat6b/Crebbp/Epc1/Kat5/Taf5/Ing5/Supt20/Meaf6/Ep400/Kat8/Kat6a/Sf3b3/Ogt/Jade3/Kat7/Taf4/Naa25/Trrap/Taf9b/Brd8dc/Ep300/Morf4l1/Brpf3/Msl2/Epc2/Phf20l1",31
"GO:0098857","GO:0098857","membrane microdomain","69/2754","290/17988",9.02005065849706e-05,0.0021834743318155,0.00177126947595169,"Itgb2/Tubb5/Cd36/Lipe/Slc2a3/Hmox1/Igf1r/Insr/Tek/Tgfbr1/Ctsd/Gprc5b/Kcnq1/Abca1/Lamp2/Sulf1/Mapt/Psen1/Pecam1/Slc6a4/Adcy2/Il6st/Cblb/Tuba1b/Npc1/Fas/Slc1a1/Sorbs1/Myo1a/Zap70/Ptprc/Capn2/Sele/Pag1/Tnfrsf1b/Slc9a1/Tnfrsf1a/Furin/Itgam/Efnb1/Dlc1/Slc27a1/Cdh15/Cln6/Plscr1/Plscr2/Tgfbr2/Dysf/Cbl/Plvap/Myo1d/Hk1/Icam1/Ctnna1/Scarb1/Nos1ap/Dag1/Kirrel1/Dmd/Kcna5/Adrb2/Selplg/Rtn4rl2/Cd177/Ezr/Nfam1/Flot1/Hmgb1/Ahnak",69
"GO:0090575","GO:0090575","RNA polymerase II transcription regulator complex","60/2754","245/17988",0.000108282128417765,0.0025338018049757,0.00205546075347406,"Nr1h3/Med25/Stat3/Rfx5/Gtf2h1/Tle1/Med15/Tbp/E2f4/Arnt/Nfe2l2/Rxra/E2f7/Ascc2/Xbp1/Kat2a/Hif1a/Rb1/Myc/Crebbp/Runx1/Taf8/Cebpz/Smad4/Tcf7l2/Mxi1/Taf5/Taf3/Pou2f1/Atf6/Sfpq/Fosl2/Taf1/Smad1/Tfdp2/Gtf2a2/Mxd4/Bcl9/Taf4/Hnrnpu/Bach2/Atf4/Maff/Med26/Trrap/Taf9b/Pou4f1/Crebzf/Jun/Junb/Yap1/Cebpb/Nfil3/Nfe2/Max/Nr1h2/Ing2/Chd4/Cebpd/Atf7",60
"GO:0005684","GO:0005684","U2-type spliceosomal complex","30/2754","99/17988",0.000119747092702723,0.00271169222830038,0.00219976832435223,"Prpf6/Snrnp200/Cwc25/Xab2/Luc7l3/Eftud2/Snw1/Prpf40b/Luc7l/Rbm22/Prpf19/Sf3b2/Sf3b1/Cwc22/Syf2/Dhx15/Luc7l2/Lsm6/Sf3b3/Gcfc2/Prpf39/Sart1/Srrm2/Aqr/Mfap1b/Snrnp70/Prpf38a/Mfap1a/Casc3/Rnf113a2",30
"GO:0045121","GO:0045121","membrane raft","68/2754","289/17988",0.000143901343035411,0.00315683571283933,0.00256087587441308,"Itgb2/Tubb5/Cd36/Lipe/Slc2a3/Hmox1/Igf1r/Insr/Tek/Tgfbr1/Ctsd/Gprc5b/Kcnq1/Abca1/Lamp2/Sulf1/Mapt/Psen1/Pecam1/Slc6a4/Adcy2/Il6st/Cblb/Tuba1b/Npc1/Fas/Slc1a1/Sorbs1/Myo1a/Zap70/Ptprc/Capn2/Sele/Pag1/Tnfrsf1b/Slc9a1/Tnfrsf1a/Furin/Itgam/Efnb1/Dlc1/Slc27a1/Cdh15/Cln6/Plscr1/Plscr2/Tgfbr2/Cbl/Plvap/Myo1d/Hk1/Icam1/Ctnna1/Scarb1/Nos1ap/Dag1/Kirrel1/Dmd/Kcna5/Adrb2/Selplg/Rtn4rl2/Cd177/Ezr/Nfam1/Flot1/Hmgb1/Ahnak",68
"GO:0005847","GO:0005847","mRNA cleavage and polyadenylation specificity factor complex","10/2754","19/17988",0.000169408365391901,0.00360377795470043,0.00292344260532754,"Sympk/Wdr33/Csnk1a1/Ssu72/Fip1l1/Cpsf4/Cpsf7/Cpsf6/Tut1/Zc3h3",10
"GO:0000118","GO:0000118","histone deacetylase complex","26/2754","84/17988",0.00022751069577597,0.00469742671866855,0.00381062806237769,"Brd8/Hdac5/Ncor1/Mta1/Cdk2ap2/Kat5/Tbl1x/Tbl1xr1/Mecom/Kmt2e/Ep400/Ogt/Gatad2a/Phf12/Kdm3b/Rere/Gatad2b/Mideas/Trrap/Ing1/Zfp217/Kdm3a/Morf4l1/Ing2/Chd4/Mta2",26
"GO:0000932","GO:0000932","P-body","27/2754","89/17988",0.000251220556317856,0.00503876658671813,0.00408752845016421,"Psmc3/Pan2/Apobec3/Sqstm1/Cnot2/Zfp36l1/Tnrc6c/Pum1/Ybx1/Psmc2/Pan3/Lsm6/Xrn1/Cnot3/Ythdf1/Shfl/Edc3/Pnrc1/Rc3h1/Dcp1b/Zfp36/Tnrc6b/Tnrc6a/Trim30b/Dis3l2/Garre1/Syne1",27
"GO:0030055","GO:0030055","cell-substrate junction","46/2754","181/17988",0.00026965524932752,0.00525827736188663,0.00426559911947919,"Itgb2/Keap1/Actn3/Actn1/Grb7/Klf11/Itgb3/Itgb4/Srp68/Slc6a4/Erbin/Fam107a/Lcp1/Sorbs3/Parvg/Myh9/Plec/Lima1/Sorbs1/Flnb/Itga7/Avil/Map4k4/Ptprc/Capn2/Afap1/Pxn/Iqgap1/Nox4/Thsd1/Dlc1/Rexo2/Senp1/Lpp/Cbl/Itga2b/Tns2/Zfp384/Dag1/Dmd/Ezr/Tln2/Fes/Tns1/Mdc1/Peak1",46
"GO:0005925","GO:0005925","focal adhesion","43/2754","168/17988",0.000356421286599909,0.00676237143765233,0.00548574441111097,"Itgb2/Keap1/Actn3/Actn1/Grb7/Klf11/Itgb3/Itgb4/Srp68/Slc6a4/Fam107a/Lcp1/Sorbs3/Parvg/Myh9/Plec/Lima1/Sorbs1/Flnb/Avil/Map4k4/Ptprc/Capn2/Afap1/Pxn/Iqgap1/Nox4/Thsd1/Dlc1/Rexo2/Senp1/Lpp/Cbl/Itga2b/Tns2/Zfp384/Dag1/Ezr/Tln2/Fes/Tns1/Mdc1/Peak1",43
"GO:0044754","GO:0044754","autolysosome","8/2754","14/17988",0.000376274280099976,0.00695117222711008,0.0056389026463736,"Sqstm1/Lamp2/Fth1/Gaa/Map1lc3a/Map1lc3b/Plekhm1/Ftl1",8
"GO:0001726","GO:0001726","ruffle","40/2754","154/17988",0.000407878336352365,0.00732541805462856,0.00594249687742397,"Hip1r/Rac1/Akt2/Inpp5k/Eps8l1/Actn1/Eps8/Plcg1/Plek/Appl2/Itgb3/Pecam1/Fam107a/Spata13/Lcp1/Myh9/Twf1/Lima1/Ptprj/Als2/Sh3bgrl3/Wasf2/Fgr/Frmd4b/Mtmr14/Iqgap1/Rps3/Bmx/Dlc1/Tirap/Dnm2/Myo5a/Eef1a1/Ptk6/Amot/Acap2/Ezr/Tln2/Tmod3/Cd2ap",40
"GO:0015629","GO:0015629","actin cytoskeleton","103/2754","491/17988",0.000417402738155473,0.00732541805462856,0.00594249687742397,"Myo18a/Kat2b/Rac1/Flii/Keap1/Tek/Actn3/Actn1/Gabarap/Ppp1r12a/Acaca/Llgl2/Ntn1/Myh3/Sptb/Cdc42bpb/Dapk1/Fam107a/Lcp1/Parvg/Myh9/Twf1/Rapgef3/Mylk/Lima1/Sorbs1/Taf5/Ablim1/Flnb/Baiap2/Myo1a/Dctn2/Pstpip2/Avil/Snca/Tnnt2/Tnni1/Cdc42bpa/Spta1/Tsc1/Vps16/Tpm3/Ptpn12/Fgr/Epb41/Prkcz/Afap1/Ablim2/Shroom3/Pxn/Flt1/Iqgap1/Nox4/Myh14/Swap70/Ophn1/Arhgap6/Dctn6/Dlc1/Klhl2/Mylk3/Ablim3/Rac2/Lpp/Specc1l/Diaph2/Myo5a/Filip1/Myo1d/Pawr/Pknox2/Limch1/Eef1a1/Ctnna1/Myo9a/Ncoa5/Bmf/Cldn5/Cdc42ep4/Amot/Myrip/Sipa1l1/Lmod1/Ttn/Ezr/Myh7/Myh8/Septin11/Tpm3-rs7/Tmod3/Flot1/Myh13/Cd2ap/Cttnbp2nl/Tnnt1/Akap13/Ahnak/Ptges3/Myo18b/Peak1/Myh7b/Tnnc1/Bin2",103
"GO:0001650","GO:0001650","fibrillar center","39/2754","151/17988",0.000539564315359383,0.00923839388737285,0.00749433362283508,"Klf6/Pafah1b2/Mri1/Rnmt/Cilk1/Ube2i/Rpain/Sirt1/Acaca/Ddx46/Pspc1/Mtdh/Wdr33/Tcof1/Lipa/Apex2/Mbd6/Stag2/Nop58/Ncl/Polr1b/Exosc8/Dusp11/Smarca4/Ip6k1/Malt1/Eif3l/Kdm4a/Cc2d1a/Sesn1/Rreb1/Urb1/Wdr43/Ezr/Gon4l/Zfp174/Kdm5d/Cd2ap/Selenbp1",39
"GO:0042641","GO:0042641","actomyosin","28/2754","98/17988",0.0005786199646409,0.0096712194089979,0.00784544864337661,"Myo18a/Kat2b/Tek/Actn1/Cdc42bpb/Fam107a/Lcp1/Myh9/Mylk/Lima1/Sorbs1/Ablim1/Flnb/Cdc42bpa/Tpm3/Prkcz/Pxn/Nox4/Myh14/Dlc1/Klhl2/Ablim3/Lpp/Myo5a/Limch1/Amot/Myh7/Septin11",28
"GO:0016460","GO:0016460","myosin II complex","11/2754","26/17988",0.000876497031403356,0.0143093236289571,0.0116079533412293,"Myo18a/Myh3/Myh9/Myh14/Limch1/Ttn/Myh7/Myh8/Myh13/Myo18b/Myh7b",11
