"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006414","GO:0006414","translational elongation","14/2958","65/17883",0.177156179728643,0.783805535275187,0.731955280028849,"Mrpl58/Mtres1/Gtpbp2/Mrpl44/Gfm1/Rchy1/Klhdc10/Cpeb2/Tsfm/Mtrfr/Rnf14/Pstk/Eef1g/Tufm",14
"GO:0007164","GO:0007164","establishment of tissue polarity","14/2958","65/17883",0.177156179728643,0.783805535275187,0.731955280028849,"Ift20/Wdr1/Wnt11/Wnt5a/Abl2/Lrp6/Ryk/Rpgrip1l/Dchs1/Ankrd6/Dact1/Fzd1/Fat4/Exoc5",14
"GO:0010972","GO:0010972","negative regulation of G2/M transition of mitotic cell cycle","14/2958","65/17883",0.177156179728643,0.783805535275187,0.731955280028849,"Aven/Taok1/Fzr1/Hus1/Rad17/Fhl1/Creb3l1/Chmp4c/Nbn/Mre11a/Chek1/Foxn3/Dtl/Inip",14
"GO:1901652","GO:1901652","response to peptide","79/2958","432/17883",0.177343249599881,0.784057536382159,0.732190610774193,"Cav2/Serpinf1/Crhr2/Insig2/Ctnnb1/Pten/Cacybp/Slc2a4/Ndel1/Tnfaip3/Atp2b1/Igf1/Rock2/Rab10/Ppara/Cyc1/Adcy6/Slc26a6/Ache/C1qtnf12/Calcr/Rhoq/Sos1/Camk2a/Jak2/Esrra/Gpam/Hras/Cpeb1/Hadha/Col3a1/Epha4/Scly/Parp1/Vim/Grb14/Itga4/Zfp106/Gnas/Src/Anxa5/Zbtb7b/Rap1gds1/Map3k7/Pik3r3/Slc25a33/Mfn2/Irf5/Mmp2/Zdhhc7/Sesn3/Pkm/Nck1/Inppl1/Meak7/Cacna1a/Sos2/Sik2/Enpp1/H2az1/Opa1/Socs7/Cpeb2/Lonp1/Ptpn11/Insig1/Sorl1/Prkca/Actn2/Mapk14/Ghr/Lep/Slc27a4/Grb2/Mapk1/Marcks/Sco1/Serpina1b/Prnp",79
"GO:0006813","GO:0006813","potassium ion transport","44/2958","232/17883",0.180051443974348,0.795447215094884,0.742826840165817,"Large1/Letm1/Atp1a4/Pten/Slc12a4/Hcn2/Akap5/Fhl1/Bin1/Ccdc51/Itgb1/Slc9a2/Atp1b1/Edn3/Kcnq5/Lrrc38/Abcb8/Ank2/Fxyd1/Oxsr1/Kcnk2/Kcna7/Kcnh2/Lrrc52/Kcna10/Kcng4/Wnk1/Kcnb1/Actn2/Kcnt2/Kcnn2/Kcnc1/Fxyd2/Kcnh7/Slc9a6/Dpp6/Akap6/Cav3/Kcnc3/Kcnma1/Kcng1/Lrrc55/Prnp/Kcnb2",44
"GO:0048593","GO:0048593","camera-type eye morphogenesis","28/2958","142/17883",0.180196957306872,0.795506860608947,0.742882540013525,"Large1/Ctnnb1/Rdh13/Gnat2/Aldh1a3/Slc4a7/Vegfa/Gdf11/Cnga3/Abi2/Mfn2/Kdm2b/Tspan12/Ptn/Lrp6/Ift122/Thy1/Ephb1/Rpgrip1l/Vhl/Megf11/Prdm1/Col8a2/Hipk2/Kdr/Col8a1/Rom1/Fat3",28
"GO:0010594","GO:0010594","regulation of endothelial cell migration","33/2958","170/17883",0.180622328467257,0.796800989270638,0.744091059556105,"Apoh/Serpinf1/Col18a1/Mef2c/Emc10/Sparc/Igf1/Rock2/S2bpcox16/Vash1/Wnt5a/Angpt1/Nus1/Bsg/Smoc2/Vegfa/Atp5f1b/Atp5f1a/Nrp1/Fbxw7/Vegfc/Bmper/Ets1/Dnaja4/Pik3cb/Ptgs2/Fgf1/Pik3cd/Fgfbp1/Prkca/Adam17/Kdr/Synj2bp",33
"GO:0006417","GO:0006417","regulation of translation","69/2958","375/17883",0.180918685846658,0.79752450688512,0.744766715078144,"Ddx3x/Taco1/Neurl1a/Dazl/Itga2/Coa3/Rmnd1/Igf1/Cpeb4/Pnpt1/Rock2/Mif4gd/Habp4/Fastkd3/Rida/Mrpl13/Ncbp2/Tarbp2/Eif2ak2/Lrpprc/Uqcc2/Dcp2/Cpeb1/Fastkd2/Cnot9/Igfbp5/Niban1/Uhmk1/Vim/Caprin1/Eif4e/Aco1/Nsun4/Ago3/Guf1/Kbtbd8/Caprin2/Pkm/Nck1/Ogfod1/Slc35a4/Larp4b/Jmjd4/Rnf139/Tob1/Mtg1/Dap/Wfs1/Cpeb2/Tsfm/Otud6b/Mrps27/Mvk/Ago4/Pde12/Trmt10c/Ythdf3/Prkca/Rpusd3/Klhl25/Gapdh/Akap6/Qki/Pstk/Mapk1/Ptcd3/Msi2/Polr2g/Rc3h2",69
"GO:0010001","GO:0010001","glial cell differentiation","51/2958","272/17883",0.181573609130796,0.7998264390513,0.746916369970174,"Metrn/Large1/Wdr1/Ctnnb1/Nfib/Pten/Vtn/Igf1/Rtn4/Aspa/Vcan/Enpp2/Hes1/Tnfrsf21/Sos1/Slc25a46/Cdh2/Bin1/Hras/Epha4/Serpine2/Slc45a3/Abl2/Myoc/Vim/Lamc3/Abca2/Trpc4/Tspan2/Bag1/Exoc4/Ptn/Lrp6/Kras/Ilk/Ppp3r1/Gpc1/Map2k2/Prdm8/Mycn/Enpp1/Nfe2l1/Dusp10/Ptpn11/Cxcr4/Sh3tc2/Grb2/Qki/Mapk1/Afdn/Tuba1a",51
"GO:0034219","GO:0034219","carbohydrate transmembrane transport","24/2958","120/17883",0.182515297281813,0.802329936078202,0.749254255816736,"Pea15a/Slc2a4/Esr1/Igf1/Slc26a6/C1qtnf12/Rhoq/Slc45a3/Ak1/Slc23a2/Mfn2/Rtn2/Zdhhc7/Enpp1/Slc2a12/Ptpn11/C1qtnf2/Prkca/Ostn/Mapk14/Lep/Slc27a4/Rap1a/Gdf1",24
"GO:0001655","GO:0001655","urogenital system development","13/2958","60/17883",0.182674522452588,0.802329936078202,0.749254255816736,"Serpinf1/Psap/Cd44/Ephb3/Ctnnb1/Pten/Esr1/Igf1/Wnt5a/Acvr1/Tnc/Mmp2/Ar",13
"GO:0044091","GO:0044091","membrane biogenesis","13/2958","60/17883",0.182674522452588,0.802329936078202,0.749254255816736,"Cav2/Pex19/Psap/Pten/Pacsin2/Ubxn2a/Spast/Cdh2/Chmp4c/Exoc4/Pex11a/Rftn1/Cav3",13
"GO:0051055","GO:0051055","negative regulation of lipid biosynthetic process","13/2958","60/17883",0.182674522452588,0.802329936078202,0.749254255816736,"Insig2/Acadvl/Lpcat1/Pdgfa/Ormdl1/Ccdc3/Abca2/Dkk3/Bmp5/Akr1c14/Sik2/Insig1/Klhl25",13
"GO:2001243","GO:2001243","negative regulation of intrinsic apoptotic signaling pathway","22/2958","109/17883",0.183097130766774,0.803092579181273,0.749966448600466,"Ddx3x/Cd44/Ndufs3/Sod2/Ctnnb1/Vdac2/Ppif/Creb3l1/Src/Dnaja1/Triap1/Pik3cb/Ptgs2/Ndufa13/Opa1/Wfs1/Ackr3/Fzd1/Trim32/Bcl2/Eno1/Bcl2l2",22
"GO:0090100","GO:0090100","positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","20/2958","98/17883",0.183114703583649,0.803092579181273,0.749966448600466,"Hes1/Twsg1/Smad2/Jak2/Got1/Fbxl15/Parp1/Acvr1/Ilk/Bmp5/Npnt/Inhba/Zfp423/Msx1/Adam17/Kcp/Hipk2/Kdr/Cdkn2b/Synj2bp",20
"GO:0030513","GO:0030513","positive regulation of BMP signaling pathway","9/2958","39/17883",0.18503809695442,0.806722787847551,0.753356511927788,"Hes1/Twsg1/Smad2/Fbxl15/Ilk/Zfp423/Msx1/Kcp/Kdr",9
"GO:0071634","GO:0071634","regulation of transforming growth factor beta production","9/2958","39/17883",0.18503809695442,0.806722787847551,0.753356511927788,"Wnt11/Laptm4b/Cd200/Fn1/Itgb6/Itgav/Smad3/Ptgs2/Lum",9
"GO:0003206","GO:0003206","cardiac chamber morphogenesis","27/2958","137/17883",0.186168981616535,0.806722787847551,0.753356511927788,"Mef2c/Ctnnb1/Srf/Wnt11/Wnt5a/Hes1/Robo1/Sos1/Nrp1/Acvr1/Col11a1/Sema3c/Smarcd3/Lrp6/Egln1/Bmp5/Tpm1/Heyl/Smad6/Cpe/Aplnr/Fzd1/Robo2/Nsd2/Myl3/Cav3/Rnls",27
"GO:0032535","GO:0032535","regulation of cellular component size","73/2958","399/17883",0.186921432580167,0.806722787847551,0.753356511927788,"Cdh4/Snx9/Ulk2/Wdr1/Ptprs/Pten/Map2/Srf/Capza2/Slc12a4/Pfn1/Ndel1/Rab21/Rtn4/Pfn4/Ccl11/Hsp90aa1/Sema4d/Wnt5a/Gnb3/Vegfa/Arhgap28/Mlst8/Bin1/Add3/Clns1a/Ccdc51/Nrp1/Fn1/Gsn/Mkks/Ttl/Map3k7/Epha7/Tmod1/Gba2/Macf1/Sema3c/Abcb8/Mfn2/Ret/Vasp/Pex11a/Ilk/Plxna3/Tpm1/Nck1/Ryk/Clasp2/Brk1/Fhod3/Dbn1/Arhgap5/Oxsr1/Rilp/Sema6c/Rap1gap2/Dnajc16/Plekhh2/Lmod3/Cdc42ep2/Wnk1/Tmsb4x/Lamtor4/Actn2/Sema3b/Grb2/Cav3/Kcnma1/Arfgef1/Myadm/Lamtor5/Pdxp",73
"GO:0006110","GO:0006110","regulation of glycolytic process","12/2958","55/17883",0.188348415686503,0.806722787847551,0.753356511927788,"Mlxipl/Git1/Igf1/Esrrb/Ppara/Gpd1/Mlst8/Pfkfb1/Nupr1/Sik2/Tigar/Slc4a4",12
"GO:0006970","GO:0006970","response to osmotic stress","17/2958","82/17883",0.188536153598556,0.806722787847551,0.753356511927788,"Ddx3x/Akr1b1/Letm1/Itga2/Slc2a4/Xrcc6/Mlst8/Xrcc5/Efhd1/Tilz2/Ptgs2/Oxsr1/Serpinb6b/Wnk1/Prkca/Kcnma1/Scn2a",17
"GO:0035304","GO:0035304","regulation of protein dephosphorylation","17/2958","82/17883",0.188536153598556,0.806722787847551,0.753356511927788,"Gna12/Calm1/Arpp19/Akap1/Calm3/Rock2/Vcan/Rcan1/Jak2/Ppp2r5a/Ppp1r8/Pin1/Calm2/Ppp6r2/Cnep1r1/Smpd1/Ptpa",17
"GO:0050709","GO:0050709","negative regulation of protein secretion","17/2958","82/17883",0.188536153598556,0.806722787847551,0.753356511927788,"Cyp51/Crhr2/Cd200/Fbn1/Anxa5/Hadh/Tbc1d1/Psmd9/Sirt4/Ccn3/Srcin1/Ptpn11/F2r/Kcnb1/Rab11fip5/Ptpmt1/Ndufaf2",17
"GO:0060395","GO:0060395","SMAD protein signal transduction","17/2958","82/17883",0.188536153598556,0.806722787847551,0.753356511927788,"Ldlrad4/Smad2/Jak2/Gdf11/Parp1/Vim/Acvr1/Itgb6/Nceh1/Bmper/Bmp5/Smad3/Smad6/Ccn3/Tob1/Inhba/Hipk2",17
"GO:0060419","GO:0060419","heart growth","23/2958","115/17883",0.188688912396418,0.806722787847551,0.753356511927788,"Ccnd2/Ccn4/Mef2c/Ctnnb1/Pten/Dusp6/Igf1/Ppara/Tomm70a/Slc25a4/Pin1/Map2k4/Fgf1/Kcnk2/Jarid2/Ccnb1/Dipk2a/Adra1a/Mapk14/Fdps/Akap6/Cav3/Mapk1",23
"GO:0003007","GO:0003007","heart morphogenesis","51/2958","273/17883",0.189037516385197,0.806722787847551,0.753356511927788,"Mef2c/Cdc42/Ctnnb1/Srf/Wnt11/Rtn4/Wnt5a/Angpt1/Has2/Tab1/Col2a1/Hes1/Robo1/Adamts5/Vegfa/Sos1/Mib1/Smad2/Lbx1/Nrp1/Acvr1/Col5a1/Xirp2/Col11a1/Sema3c/Smarcd3/Pds5a/Plxnd1/Lrp6/Ilk/Egln1/Bmp5/Tpm1/Smad3/Heyl/Dchs1/Smad6/Cpe/Lefty1/Aplnr/Fzd1/Fat4/Msx1/Six1/Robo2/Nsd2/Myl3/Cav3/Gng5/Actc1/Rnls",51
"GO:1904752","GO:1904752","regulation of vascular associated smooth muscle cell migration","8/2958","34/17883",0.189044712526159,0.806722787847551,0.753356511927788,"Gna12/Mef2c/Pcsk5/Igfbp5/Ddr2/Map3k7/Tpm1/Prkg1",8
"GO:0002318","GO:0002318","myeloid progenitor cell differentiation","4/2958","14/17883",0.189895168255742,0.806722787847551,0.753356511927788,"Jam3/Slc37a4/Flt3/Mlf1",4
"GO:0002551","GO:0002551","mast cell chemotaxis","4/2958","14/17883",0.189895168255742,0.806722787847551,0.753356511927788,"Ccl11/Vegfa/Vegfb/Vegfc",4
"GO:0006206","GO:0006206","pyrimidine nucleobase metabolic process","4/2958","14/17883",0.189895168255742,0.806722787847551,0.753356511927788,"Umps/Cmpk1/Dhodh/Mapk1",4
"GO:0009173","GO:0009173","pyrimidine ribonucleoside monophosphate metabolic process","4/2958","14/17883",0.189895168255742,0.806722787847551,0.753356511927788,"Uck1/Umps/Upp2/Dhodh",4
"GO:0010820","GO:0010820","positive regulation of T cell chemotaxis","4/2958","14/17883",0.189895168255742,0.806722787847551,0.753356511927788,"Wnt5a/Oxsr1/Wnk1/Adam17",4
"GO:0019511","GO:0019511","peptidyl-proline hydroxylation","4/2958","14/17883",0.189895168255742,0.806722787847551,0.753356511927788,"P4ha2/P4ha1/Egln1/Ogfod1",4
"GO:0021670","GO:0021670","lateral ventricle development","4/2958","14/17883",0.189895168255742,0.806722787847551,0.753356511927788,"Dbi/Kdm2b/Rpgrip1l/Dpcd",4
"GO:0030007","GO:0030007","intracellular potassium ion homeostasis","4/2958","14/17883",0.189895168255742,0.806722787847551,0.753356511927788,"Atp1a4/Atp1b1/Kctd7/Kcnma1",4
"GO:0030949","GO:0030949","positive regulation of vascular endothelial growth factor receptor signaling pathway","4/2958","14/17883",0.189895168255742,0.806722787847551,0.753356511927788,"Angpt1/Robo1/Vegfb/Kdr",4
"GO:0035630","GO:0035630","bone mineralization involved in bone maturation","4/2958","14/17883",0.189895168255742,0.806722787847551,0.753356511927788,"Igf1/Rflnb/Enpp1/Lep",4
"GO:0036065","GO:0036065","fucosylation","4/2958","14/17883",0.189895168255742,0.806722787847551,0.753356511927788,"Slc35c2/Pofut2/Fut8/Fuom",4
"GO:0036376","GO:0036376","sodium ion export across plasma membrane","4/2958","14/17883",0.189895168255742,0.806722787847551,0.753356511927788,"Atp1a4/Atp1b1/Fxyd1/Slc4a4",4
"GO:0042074","GO:0042074","cell migration involved in gastrulation","4/2958","14/17883",0.189895168255742,0.806722787847551,0.753356511927788,"Wnt11/Wnt5a/Lrp6/Lefty1",4
"GO:0042454","GO:0042454","ribonucleoside catabolic process","4/2958","14/17883",0.189895168255742,0.806722787847551,0.753356511927788,"Cdadc1/Enpp4/Upp2/Adal",4
"GO:0042541","GO:0042541","hemoglobin biosynthetic process","4/2958","14/17883",0.189895168255742,0.806722787847551,0.753356511927788,"Abcb10/Alas1/Inha/Inhba",4
"GO:0042762","GO:0042762","regulation of sulfur metabolic process","4/2958","14/17883",0.189895168255742,0.806722787847551,0.753356511927788,"Pdk1/Ctnnb1/Abcb7/Cacna1a",4
"GO:0046049","GO:0046049","UMP metabolic process","4/2958","14/17883",0.189895168255742,0.806722787847551,0.753356511927788,"Uck1/Umps/Upp2/Dhodh",4
"GO:0048070","GO:0048070","regulation of developmental pigmentation","4/2958","14/17883",0.189895168255742,0.806722787847551,0.753356511927788,"Bloc1s6/Edn3/Bloc1s5/Bcl2",4
"GO:0060947","GO:0060947","cardiac vascular smooth muscle cell differentiation","4/2958","14/17883",0.189895168255742,0.806722787847551,0.753356511927788,"Ctnnb1/Srf/Vegfa/Smad6",4
"GO:0061635","GO:0061635","regulation of protein complex stability","4/2958","14/17883",0.189895168255742,0.806722787847551,0.753356511927788,"Snf8/Cstpp1/Scoc/Ecsit",4
"GO:0072531","GO:0072531","pyrimidine-containing compound transmembrane transport","4/2958","14/17883",0.189895168255742,0.806722787847551,0.753356511927788,"Slc25a19/Slc29a2/Slc25a33/Slc19a2",4
"GO:1903624","GO:1903624","regulation of DNA catabolic process","4/2958","14/17883",0.189895168255742,0.806722787847551,0.753356511927788,"Endog/Dffa/Nmnat1/Aifm1",4
"GO:1904753","GO:1904753","negative regulation of vascular associated smooth muscle cell migration","4/2958","14/17883",0.189895168255742,0.806722787847551,0.753356511927788,"Gna12/Mef2c/Tpm1/Prkg1",4
"GO:2000347","GO:2000347","positive regulation of hepatocyte proliferation","4/2958","14/17883",0.189895168255742,0.806722787847551,0.753356511927788,"Tnfaip3/Rtn4/Ptn/Fgf1",4
"GO:0060070","GO:0060070","canonical Wnt signaling pathway","55/2958","296/17883",0.18997338145205,0.806722787847551,0.753356511927788,"Wnt9a/Ddx3x/Ift20/Col1a1/Csnk1g2/Ruvbl2/Nid1/Ctnnb1/Pten/Wnt11/Kremen1/Ccdc88c/Wnt5a/Cby1/Kpna1/Bambi/Cdh2/Sdhaf2/Tnks2/Ddit3/Frzb/Gid8/Src/Wls/Wnt5b/Lrp6/Caprin2/Ppm1n/Dkk3/Ilk/Fam53b/Amfr/Pin1/Smad3/Tmem131l/Siah2/Ankrd6/Siah1b/Ubac2/Ppp2r3a/Tmem64/Dact1/Fzd1/Gskip/Tmem88/Wnk1/Fzd9/Lgr4/Mapk14/Tle5/Rnf14/Sox7/Scyl2/Tmem88b/Tmem170b",55
"GO:0051347","GO:0051347","positive regulation of transferase activity","86/2958","475/17883",0.191906407432834,0.806722787847551,0.753356511927788,"Ccnd2/Ddx3x/Snx9/Tiam1/Axl/Pih1d1/Ddr1/Mef2c/Neurl1a/Ctnnb1/Pten/Map3k4/Ttbk1/Igf1/Fzr1/Map2k6/Dlg4/Hsp90aa1/Wnt5a/Angpt1/Tab1/Xrcc6/Cd200/Fgd4/Robo1/Serinc2/Vegfa/Zfp91/Jak2/Pfkfb1/Hras/Pdgfa/Stradb/Xrcc5/Epha4/Dbi/Pfkfb2/Ddr2/Abi2/Dusp19/Fbn1/Edn3/Src/Jtb/Fbxw7/Nbn/Map3k7/Ret/Kras/Camk1/Ilk/Vegfc/Adam9/Mre11a/Wdr59/Pin1/Ryk/Map2k4/Cops8/Map2k2/Fgf1/Fermt2/Tigar/Higd1a/Srcin1/Phb1/Stub1/Map3k10/Ccnb1/Dstyk/Flt3/Dok7/Dipk2a/Adra1a/Sorl1/Adam17/Ghr/Tcim/Lep/Akap6/Kdr/Mapk1/Rap1a/Marcks/Ccnd1/Prnp",86
"GO:0001516","GO:0001516","prostaglandin biosynthetic process","7/2958","29/17883",0.192383512299744,0.806722787847551,0.753356511927788,"Ptgis/Mapk9/Ptges2/Prxl2b/Ptgs2/Pnpla8/Sco1",7
"GO:0006515","GO:0006515","protein quality control for misfolded or incompletely synthesized proteins","7/2958","29/17883",0.192383512299744,0.806722787847551,0.753356511927788,"Rnf5/Fbxl17/Ube2w/Zyg11b/Oma1/Stub1/Lonp1",7
"GO:0010155","GO:0010155","regulation of proton transport","7/2958","29/17883",0.192383512299744,0.806722787847551,0.753356511927788,"Taco1/Ppif/Ndufa4/Slc25a4/Coa8/Antkmt/Sco1",7
"GO:0014829","GO:0014829","vascular associated smooth muscle contraction","7/2958","29/17883",0.192383512299744,0.806722787847551,0.753356511927788,"Atp2b1/Cacna1g/Mkks/Edn3/Rap1gds1/Zdhhc21/Comp",7
"GO:0046457","GO:0046457","prostanoid biosynthetic process","7/2958","29/17883",0.192383512299744,0.806722787847551,0.753356511927788,"Ptgis/Mapk9/Ptges2/Prxl2b/Ptgs2/Pnpla8/Sco1",7
"GO:0048199","GO:0048199","vesicle targeting, to, from or within Golgi","7/2958","29/17883",0.192383512299744,0.806722787847551,0.753356511927788,"Klhl12/Cep19/Trappc5/Wipi1/Dipk2a/Trappc1/Trappc2",7
"GO:0060512","GO:0060512","prostate gland morphogenesis","7/2958","29/17883",0.192383512299744,0.806722787847551,0.753356511927788,"Cd44/Esr1/Igf1/Wnt5a/Tnc/Mmp2/Ar",7
"GO:0060586","GO:0060586","multicellular organismal-level iron ion homeostasis","7/2958","29/17883",0.192383512299744,0.806722787847551,0.753356511927788,"Hfe/Sod2/Slc11a2/Cybrd1/Ank1/Hjv/Fbxl5",7
"GO:0060740","GO:0060740","prostate gland epithelium morphogenesis","7/2958","29/17883",0.192383512299744,0.806722787847551,0.753356511927788,"Cd44/Esr1/Igf1/Wnt5a/Tnc/Mmp2/Ar",7
"GO:0090594","GO:0090594","inflammatory response to wounding","7/2958","29/17883",0.192383512299744,0.806722787847551,0.753356511927788,"Cd44/Wdr83/Git1/Mapk9/Extl3/Abi3bp/F2r",7
"GO:0150077","GO:0150077","regulation of neuroinflammatory response","7/2958","29/17883",0.192383512299744,0.806722787847551,0.753356511927788,"Ttbk1/Igf1/Cd200/Nupr1/Ptgs2/Dagla/Tafa3",7
"GO:1903578","GO:1903578","regulation of ATP metabolic process","7/2958","29/17883",0.192383512299744,0.806722787847551,0.753356511927788,"Ppara/Dnm1l/Parp1/Slc25a12/Ndufc2/Antkmt/Eno1",7
"GO:0035966","GO:0035966","response to topologically incorrect protein","26/2958","132/17883",0.192405407681143,0.806722787847551,0.753356511927788,"Tbl2/Rnf5/Tmem129/Hsp90aa1/Thbs4/Parp8/Bfar/Eif2ak2/Parp6/Ddit3/Ube2w/Hspd1/Creb3l1/Mfn2/Amfr/Comp/Abcb10/Nck1/Tmem33/Wfs1/Stub1/Hspb8/Tmtc4/Ermp1/Ccnd1/Dnajb14",26
"GO:0046822","GO:0046822","regulation of nucleocytoplasmic transport","26/2958","132/17883",0.192405407681143,0.806722787847551,0.753356511927788,"Nutf2/Dmap1/Akap1/Dnajc27/Akap5/Nrde2/Hsp90aa1/Angpt1/Jak2/Uhmk1/Pkia/Camk1/Ptgs2/Chchd4/Uaca/Mavs/Ptpn11/Wnk1/Tmem53/Mapk14/Epm2a/Lep/Ei24/Mapk1/Ifi27/Wipf1",26
"GO:0000271","GO:0000271","polysaccharide biosynthetic process","14/2958","66/17883",0.192715923678292,0.806722787847551,0.753356511927788,"Gys1/Prkag3/Igf1/Esrrb/Has2/Phkg1/Pgm1/Dyrk2/Has3/Enpp1/C1qtnf2/Epm2a/Ap2a1/Acadm",14
"GO:0021695","GO:0021695","cerebellar cortex development","14/2958","66/17883",0.192715923678292,0.806722787847551,0.753356511927788,"Psap/Ogdh/Ttll1/Faim2/Slc25a46/Serpine2/Fktn/B4galt2/Cacna1a/Ptpn11/Uqcrq/Sptbn2/Grid2/Tuba1a",14
"GO:0098930","GO:0098930","axonal transport","14/2958","66/17883",0.192715923678292,0.806722787847551,0.753356511927788,"Bloc1s6/Map2/Ndel1/Rab21/Sybu/Spast/Rab27b/Trak2/Map1a/Hsbp1/Trak1/Bloc1s5/Armcx3/Bloc1s4",14
"GO:0097720","GO:0097720","calcineurin-mediated signaling","11/2958","50/17883",0.194158512481608,0.806722787847551,0.753356511927788,"Igf1/Akap5/Ppp3cb/Rcan1/Homer2/Dyrk2/Adgrb2/Ppp3r1/Rcan2/Akap6/Prnp",11
"GO:0002097","GO:0002097","tRNA wobble base modification","5/2958","19/17883",0.194423002914219,0.806722787847551,0.753356511927788,"Elp5/Alkbh8/Elp1/Mto1/Urm1",5
"GO:0006978","GO:0006978","DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator","5/2958","19/17883",0.194423002914219,0.806722787847551,0.753356511927788,"Pcbp4/Rbm38/Chek2/Ing4/Hipk2",5
"GO:0009301","GO:0009301","snRNA transcription","5/2958","19/17883",0.194423002914219,0.806722787847551,0.753356511927788,"Myod1/Snapc2/Zc3h8/Larp7/Snapc5",5
"GO:0021854","GO:0021854","hypothalamus development","5/2958","19/17883",0.194423002914219,0.806722787847551,0.753356511927788,"Ctnnb1/Nrp1/Plxna1/Plxna3/Uqcrq",5
"GO:0032261","GO:0032261","purine nucleotide salvage","5/2958","19/17883",0.194423002914219,0.806722787847551,0.753356511927788,"Adsl/Gmps/Ampd2/Adk/Ampd1",5
"GO:0048486","GO:0048486","parasympathetic nervous system development","5/2958","19/17883",0.194423002914219,0.806722787847551,0.753356511927788,"Hes1/Nrp1/Plxna3/Ackr3/Six1",5
"GO:0050746","GO:0050746","regulation of lipoprotein metabolic process","5/2958","19/17883",0.194423002914219,0.806722787847551,0.753356511927788,"Dbi/Itgav/Hhatl/Lep/Svip",5
"GO:0061323","GO:0061323","cell proliferation involved in heart morphogenesis","5/2958","19/17883",0.194423002914219,0.806722787847551,0.753356511927788,"Ctnnb1/Hes1/Lrp6/Six1/Gng5",5
"GO:0099509","GO:0099509","regulation of presynaptic cytosolic calcium ion concentration","5/2958","19/17883",0.194423002914219,0.806722787847551,0.753356511927788,"P2ry1/Erc1/P2ry2/Cacna1a/Ncs1",5
"GO:1902644","GO:1902644","tertiary alcohol metabolic process","5/2958","19/17883",0.194423002914219,0.806722787847551,0.753356511927788,"Akr1b1/Dkk3/Cbr4/Bmp5/Akr1c14",5
"GO:1905564","GO:1905564","positive regulation of vascular endothelial cell proliferation","5/2958","19/17883",0.194423002914219,0.806722787847551,0.753356511927788,"Col18a1/Igf1/Itga4/Apln/Adam17",5
"GO:1905874","GO:1905874","regulation of postsynaptic density organization","5/2958","19/17883",0.194423002914219,0.806722787847551,0.753356511927788,"Ptprs/Cdh2/Dbn1/Abi3bp/Grid2",5
"GO:0003417","GO:0003417","growth plate cartilage development","6/2958","24/17883",0.194518455151426,0.806722787847551,0.753356511927788,"Rarb/Poc1a/Nppc/Thbs3/Comp/Carm1",6
"GO:0007413","GO:0007413","axonal fasciculation","6/2958","24/17883",0.194518455151426,0.806722787847551,0.753356511927788,"Ephb3/Rtn4/Wnt5a/Tnfrsf21/Nrp1/Epha4",6
"GO:0043173","GO:0043173","nucleotide salvage","6/2958","24/17883",0.194518455151426,0.806722787847551,0.753356511927788,"Uck1/Adsl/Gmps/Ampd2/Adk/Ampd1",6
"GO:0043371","GO:0043371","negative regulation of CD4-positive, alpha-beta T cell differentiation","6/2958","24/17883",0.194518455151426,0.806722787847551,0.753356511927788,"Loxl3/Bcl6/Zbtb7b/Socs5/Runx3/Rc3h2",6
"GO:0045838","GO:0045838","positive regulation of membrane potential","6/2958","24/17883",0.194518455151426,0.806722787847551,0.753356511927788,"Glrx/Mfn1/Mfn2/Ndufc2/Tmem135/Mtln",6
"GO:0060055","GO:0060055","angiogenesis involved in wound healing","6/2958","24/17883",0.194518455151426,0.806722787847551,0.753356511927788,"Smoc2/Vegfa/Vegfb/Pik3cb/Cxcr4/Kdr",6
"GO:0090330","GO:0090330","regulation of platelet aggregation","6/2958","24/17883",0.194518455151426,0.806722787847551,0.753356511927788,"C1qtnf1/Emilin2/Jak2/Serpine2/Prkca/Prkg1",6
"GO:0097186","GO:0097186","amelogenesis","6/2958","24/17883",0.194518455151426,0.806722787847551,0.753356511927788,"Relt/Ppara/Fam20c/Itgb6/Stim1/Cnnm4",6
"GO:0106030","GO:0106030","neuron projection fasciculation","6/2958","24/17883",0.194518455151426,0.806722787847551,0.753356511927788,"Ephb3/Rtn4/Wnt5a/Tnfrsf21/Nrp1/Epha4",6
"GO:1900016","GO:1900016","negative regulation of cytokine production involved in inflammatory response","6/2958","24/17883",0.194518455151426,0.806722787847551,0.753356511927788,"Extl3/Ppara/Abcd1/Adcy7/Macir/Abcd2",6
"GO:2001169","GO:2001169","regulation of ATP biosynthetic process","6/2958","24/17883",0.194518455151426,0.806722787847551,0.753356511927788,"Ppara/Parp1/Slc25a12/Ndufc2/Antkmt/Eno1",6
"GO:0042306","GO:0042306","regulation of protein import into nucleus","16/2958","77/17883",0.195000774117441,0.807611453492577,0.754186390618079,"Nutf2/Dmap1/Akap1/Akap5/Hsp90aa1/Angpt1/Jak2/Pkia/Ptgs2/Uaca/Mavs/Mapk14/Epm2a/Lep/Ei24/Mapk1",16
