"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051287","GO:0051287","NAD binding","26/2933","63/17763",2.68275421261579e-06,0.000167177946723005,0.000151898881179686,"Idh3g/Ndufs2/Aldh1a3/Qdpr/Mdh1/Dld/Glud1/Cryl1/Ehhadh/Gpd1/Sirt3/Hadha/Parp1/Sord/Hadh/Sirt4/Ldhb/Idh3a/Ctbp1/Ndufv1/Nudt6/Sirt5/Uxs1/Gapdh/Ldha/Rnls",26
"GO:0004722","GO:0004722","protein serine/threonine phosphatase activity","31/2933","82/17763",2.88158879970816e-06,0.000170590056942723,0.000154999144910618,"Ppm1j/Timm50/Dusp3/Ppp2r1a/Ppp2cb/Pten/Dusp14/Dusp6/Ppp3cb/Tab1/Ppm1f/Dusp23/Dusp19/Ppm1l/Ppa2/Pgam5/Ppm1n/Ppm1k/Dusp8/Fig4/Pptc7/Dusp10/Ublcp1/Dusp28/Dusp18/Pdp1/Epm2a/Ptpmt1/Dusp29/Dusp22/Pdxp",31
"GO:0001968","GO:0001968","fibronectin binding","18/2933","36/17763",3.49199519699192e-06,0.000196882014916116,0.000178888175003797,"Loxl3/Thbs4/Ccdc80/Igfbp6/Vegfa/Itgb1/Igfbp5/Myoc/Itga4/Itgav/Hsd17b12/Ctsk/Tnc/Plekha2/Mmp2/Comp/Ssc5d/Lrrc15",18
"GO:0003735","GO:0003735","structural constituent of ribosome","51/2933","167/17763",4.66709665234464e-06,0.000251174656198912,0.000228218793239054,"Mrpl10/Rpl3l/Mrpl2/Mrpl4/Mrpl49/Mrps25/Mrps18c/Mrps24/Mrpl36/Mrpl57/Mrpl13/Mrpl39/Mrps23/Mrpl14/Mrps18a/Mrpl28/Mrpl27/Mrpl16/Mrpl21/Mrpl43/Mrpl30/Mrps5/Mrpl9/Mrpl37/Mrpl1/Mrpl19/Mrpl51/Mrps11/Mrpl46/Mrpl17/Mrps31/Rsl24d1/Mrps22/Mrpl3/Mrpl15/Mrpl34/Mrpl55/Mrpl47/Mrpl12/Mrps6/Mrps35/Mrps12/Mrps7/Mrps16/Mrpl35/Mrpl18/Mrps14/Mrps9/Rpl7l1/Dap3/Mrpl33",51
"GO:0017018","GO:0017018","myosin phosphatase activity","26/2933","69/17763",1.905934043084e-05,0.000981141698700634,0.000891471209167895,"Ppm1j/Dusp3/Ppp2cb/Pten/Dusp14/Dusp6/Ppp3cb/Ppm1f/Dusp23/Dusp19/Ppm1l/Pgam5/Ppm1n/Ppm1k/Dusp8/Fig4/Pptc7/Dusp10/Ublcp1/Dusp28/Dusp18/Epm2a/Ptpmt1/Dusp29/Dusp22/Pdxp",26
"GO:0051537","GO:0051537","2 iron, 2 sulfur cluster binding","14/2933","27/17763",2.53732663650346e-05,0.00125174780734171,0.00113734553618708,"Sdhb/Glrx5/Isca2/Ndufv2/Ndufs1/Cisd2/Ciapin1/Fdx1/Cisd1/Uqcrfs1/Rfesd/Isca1/AK157302/Cisd3",14
"GO:0070403","GO:0070403","NAD+ binding","10/2933","16/17763",4.51943079533482e-05,0.00214040242467057,0.00194478243066618,"Aldh1a3/Glud1/Cryl1/Ehhadh/Sirt3/Hadha/Hadh/Sirt4/Sirt5/Uxs1",10
"GO:0016651","GO:0016651","oxidoreductase activity, acting on NAD(P)H","23/2933","61/17763",5.61062291885738e-05,0.00255499135997197,0.00232148041419929,"Ndufa9/Ndufs3/Ndufs2/Ndufa2/Aifm2/Ndufs7/Txnrd1/Ndufs4/Dhrs4/Ndufv2/Ndufs1/Ndufa10/Cyb5r1/Cryz/Cbr4/Cyb5r4/Akr1c14/Ndufb7/Aifm1/Ndufv1/Nqo2/Ndufs8/Rnls",23
"GO:0050660","GO:0050660","flavin adenine dinucleotide binding","30/2933","90/17763",6.94955679992047e-05,0.00304750935226142,0.00276898520449073,"Sqor/Acadvl/Aifm2/Txnrd1/Dld/Coq6/Sdha/Steap3/Cyb5r1/Ivd/Acad9/Mmachc/Acox3/Acads/Pcyox1/Dus2/Ldhd/Acad8/Etfa/Mto1/Cyb5r4/Dhcr24/Aifm1/Kdm1b/Agps/Nqo2/Acadm/Ddo/D2hgdh/Acad11",30
"GO:0030145","GO:0030145","manganese ion binding","23/2933","62/17763",7.5374103868056e-05,0.00318724782070637,0.00289595241177268,"Galnt1/Large1/Sod2/Mpped2/Mgat1/Slc11a2/Nudt3/Dcp2/Fam20c/Abl2/Impa1/Extl2/Dyrk2/Hmgcl/Pomgnt1/Ppm1n/Cdipt/Nudt7/Mre11a/Exd2/Lap3/Idi1/Pepd",23
"GO:0048038","GO:0048038","quinone binding","9/2933","14/17763",8.1304973973519e-05,0.00331948583395333,0.00301610466065105,"Sdhd/Sqor/Ndufs2/Ndufs7/Coq10b/Etfdh/Cbr4/Dhodh/Vkorc1l1",9
"GO:0004721","GO:0004721","phosphoprotein phosphatase activity","45/2933","158/17763",0.0001078318502962,0.00425576369169005,0.0038668123158848,"Ppm1j/Mdp1/Timm50/Dusp3/Ppp2r1a/Ppp2cb/Ptprs/Pten/Dusp14/Ptprk/Dusp6/Tns3/Ppp3cb/Tab1/Ppm1f/Dusp23/Ppp2r5a/Dusp19/Ppm1l/Ppa2/Rngtt/Ptp4a2/Pgam5/Ppm1n/Cdc25a/Ppp3r1/Phpt1/Ppm1k/Dusp8/Fig4/Pptc7/Ptpn3/Dusp10/Ptpa/Ublcp1/Pgp/Ptpn11/Dusp28/Dusp18/Pdp1/Epm2a/Ptpmt1/Dusp29/Dusp22/Pdxp",45
"GO:0048407","GO:0048407","platelet-derived growth factor binding","8/2933","12/17763",0.000144344671431291,0.00551303519273058,0.00500917671316737,"Col6a1/Col1a1/Col2a1/Pdgfa/Col3a1/Col5a1/Col1a2/Col4a1",8
"GO:0016829","GO:0016829","lyase activity","51/2933","188/17763",0.000152163902296338,0.00559812594872768,0.00508649068243216,"Srr/Ggct/Apip/Ptgis/Echdc1/Chac2/Adsl/Xrcc6/Aco2/Umps/Ehhadh/Adcy6/Pisd/Tpi1/Glo1/Got1/Clybl/Hadha/Xrcc5/Scly/Pam/Fh1/Ptges2/Car3/Alad/Aco1/Car9/Hmgcl/Paics/Dera/Hccs/Adcy7/Hmbs/Apmap/Tsen34/Azin1/Kyat1/Cyp2s1/Car8/Ggact/Pm20d1/Fahd1/Ggcx/Gucy2g/Gadl1/Uxs1/Eno3/Hacd1/Eno1/Amd2/Amd1",51
"GO:1901681","GO:1901681","sulfur compound binding","65/2933","255/17763",0.00015602884823312,0.00559812594872768,0.00508649068243216,"Apoh/Dbt/Col5a3/Ccn4/Ptprs/Cd34/Vtn/Pitpna/Acadvl/Ogdh/Dld/Tpmt/Thbs4/Ccdc80/Fstl1/Adamts5/Smoc2/Vegfa/Twsg1/Col11a2/Hbegf/Dpysl3/Efemp2/Vegfb/Hadha/Clec3b/Nrp1/Fn1/Serpine2/Dbi/Suv39h2/Col5a1/Hsd17b12/Fbn1/Fbln7/Ccn5/Postn/Col11a1/Thbs3/Scp2/Hmgcl/Rcc1/Acot7/Acads/Pcolce/Ptn/Pcsk6/Chst15/Comp/Aplp2/Tnxb/Pank1/Abi3bp/Fgf1/Ccn3/Cep104/Ecm2/Adamtsl5/Lrtm1/Igfals/Grem2/Lgr4/Lrtm2/Acadm/Prnp",65
"GO:0051536","GO:0051536","iron-sulfur cluster binding","24/2933","69/17763",0.000171149027109879,0.00578972708851704,0.00526058062274575,"Ciao3/Sdhb/Ndufs2/Ndufs7/Glrx5/Isca2/Aco2/Ndufv2/Ndufs1/Nfs1/Etfdh/Cisd2/Aco1/Ppat/Ciapin1/Fdx1/Cisd1/Ndufv1/Uqcrfs1/Rfesd/Isca1/Ndufs8/AK157302/Cisd3",24
"GO:0051540","GO:0051540","metal cluster binding","24/2933","69/17763",0.000171149027109879,0.00578972708851704,0.00526058062274575,"Ciao3/Sdhb/Ndufs2/Ndufs7/Glrx5/Isca2/Aco2/Ndufv2/Ndufs1/Nfs1/Etfdh/Cisd2/Aco1/Ppat/Ciapin1/Fdx1/Cisd1/Ndufv1/Uqcrfs1/Rfesd/Isca1/Ndufs8/AK157302/Cisd3",24
"GO:0016790","GO:0016790","thiolester hydrolase activity","18/2933","46/17763",0.000204594516652225,0.00672888632545094,0.00611390631633256,"Abhd17a/Acot13/Ppt2/Acot8/Lypla1/Pnkd/Abcd3/Them4/Ppt1/Acot7/Abcd1/Abhd12/Abhd10/Acot11/Acaa2/Abhd13/Hibch/Abcd2",18
"GO:0008201","GO:0008201","heparin binding","44/2933","159/17763",0.000259509983610755,0.00830431947554416,0.0075453542887679,"Apoh/Col5a3/Ccn4/Ptprs/Vtn/Thbs4/Ccdc80/Fstl1/Adamts5/Smoc2/Vegfa/Twsg1/Col11a2/Hbegf/Efemp2/Vegfb/Clec3b/Nrp1/Fn1/Serpine2/Col5a1/Hsd17b12/Fbn1/Fbln7/Ccn5/Postn/Col11a1/Thbs3/Pcolce/Ptn/Pcsk6/Comp/Aplp2/Tnxb/Abi3bp/Fgf1/Ccn3/Ecm2/Adamtsl5/Lrtm1/Igfals/Grem2/Lgr4/Lrtm2",44
"GO:0000287","GO:0000287","magnesium ion binding","54/2933","207/17763",0.00029227741394698,0.00910674889771642,0.0082744464557843,"Srr/Stk38l/Idh3g/Adprh/Mthfd2/Endog/Nt5c3b/Ppa1/Top2a/Rps6ka5/Extl3/Ephx2/Rps6ka2/Msh2/Nudt3/Nudt12/Clybl/Pgm1/Aasdhppt/Abl2/Bpnt1/Dut/Impa1/Ppa2/Map3k7/Dyrk2/Hmgcl/Enoph1/Psph/Ppm1n/Adprhl1/Nudt7/Idh3a/Pkm/Exd2/Nudt19/Oxsr1/Sik2/Cib2/Nme1/Gtpbp10/Mvk/Pgp/Thtpa/Wnk1/Morc2b/Pdp1/Nt5c1a/Idi1/Rp2/Eno3/Atp8b2/Ncs1/Pdxp",54
"GO:0031418","GO:0031418","L-ascorbic acid binding","10/2933","19/17763",0.000322350473975996,0.00978622977404049,0.0088918268394998,"P4ha2/Plod1/P4ha1/P3h3/Ogfod3/Pam/Phyh/P3h1/Egln1/Ogfod1",10
"GO:0016667","GO:0016667","oxidoreductase activity, acting on a sulfur group of donors","19/2933","52/17763",0.000389129412952552,0.011296238100311,0.0102638294261361,"Txn2/Sqor/Txnrd1/Dld/Glrx/Msrb2/Gsto1/Pcyox1/Chchd4/Tmx4/Txndc5/Suox/Tmx2/Msrb3/Msra/Pgk1/Selenot/Msrb1/Sco2",19
"GO:0050840","GO:0050840","extracellular matrix binding","20/2933","56/17763",0.000391170407189824,0.011296238100311,0.0102638294261361,"Nid1/Itga2/Vtn/Sparc/Pxdn/Thbs4/Adamts5/Ache/Smoc2/Itgb1/Itgav/Adam9/Plekha2/Gpc1/Ssc5d/Olfml2b/Olfml2a/Lrrc15/Cd248/Lgals1",20
"GO:0008138","GO:0008138","protein tyrosine/serine/threonine phosphatase activity","16/2933","41/17763",0.000472745324312363,0.0133269158091866,0.0121089153244921,"Dusp3/Dusp14/Dusp6/Ppm1f/Dusp23/Dusp19/Rngtt/Ptp4a2/Dusp8/Dusp10/Dusp28/Dusp18/Epm2a/Ptpmt1/Dusp29/Dusp22",16
"GO:0016620","GO:0016620","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor","18/2933","49/17763",0.000509766965597236,0.0140363741224913,0.0127535333865453,"Dlat/Akr1b1/Pdhx/Aldh1a3/Ogdh/Dld/Pdhb/Dhrs4/Aldh1a7/Aldh18a1/Hsd17b12/Adh5/Aldh4a1/Far1/Pdha1/Akr1c14/Gapdh/Akr1b10",18
"GO:0008238","GO:0008238","exopeptidase activity","28/2933","91/17763",0.000535853233441718,0.0144193233726135,0.0131014833630966,"Fap/Dpp9/Npepps/Scrn3/Ace2/Scrn1/Blmh/Scrn2/Vash1/Aopep/Erap1/Agbl1/Enpep/Kdm8/Cpxm2/Dpp4/Cpz/Cpe/Cpq/Lap3/Agbl2/Metap1d/Mindy2/Naalad2/Ermp1/Adam17/Dpp3/Pepd",28
"GO:0016614","GO:0016614","oxidoreductase activity, acting on CH-OH group of donors","36/2933","127/17763",0.000553261945653855,0.0145569365256481,0.0132265194960992,"Akr1b1/Idh3g/Dhrs1/Rdh13/Mdh2/Mdh1/L2hgdh/Cryl1/Dhrs4/Ehhadh/Gpd1/Cbr2/Hadha/Gpd2/Hsd17b12/Sord/Idh3b/Hadh/Adh5/Prxl2b/Ldhb/Nsdhl/Cbr4/Ldhd/Idh3a/Akr1c14/Spr/Dhrs11/Ctbp1/Dhrs7b/Bdh1/Ptgr3/Akr1b10/Ldha/Ptgr2/D2hgdh",36
"GO:0016874","GO:0016874","ligase activity","42/2933","155/17763",0.000569979016119402,0.0146707642409863,0.0133299440383073,"Rtca/Atp5pb/Atp5f1d/Acsf3/Atp5f1e/Acsl1/Hars2/Qrsl1/Tpgs1/Mthfd1/Fars2/Sucla2/Ttll1/Yars2/Atp5pf/Atp5po/Aars2/Atp5f1b/Atp5f1a/Atp5f1c/Dars2/Ttl/Gmps/Ppcs/Yars1/Paics/Tars3/Acsl4/Pccb/Atp5pd/Lars2/Atp5mf/Atp5mg/Vars2/Pcca/Pars2/Atp5me/Suclg1/Sae1/Cars2/Slc27a4/Sars2",42
"GO:0098599","GO:0098599","palmitoyl hydrolase activity","7/2933","11/17763",0.000590429722198786,0.0148738040656035,0.0135144272359946,"Abhd17a/Ppt2/Lypla1/Ppt1/Abhd12/Abhd10/Abhd13",7
"GO:0051213","GO:0051213","dioxygenase activity","28/2933","92/17763",0.000650694927278785,0.0160504748728767,0.0145835573613798,"Alkbh7/P4ha2/Plod1/P4ha1/Adi1/Hr/Riox2/P3h3/Ogfod3/Alkbh8/Phyh/Asph/P3h1/Kdm2b/Kdm8/Egln1/Ptgs2/Ogfod1/Hif1an/Jmjd4/Alkbh4/Kdm7a/Alkbh6/Hpdl/Tet1/Jmjd6/Ado/Ethe1",28
"GO:0016616","GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor","34/2933","119/17763",0.000665290428244649,0.0160755891232993,0.0146063763193562,"Akr1b1/Idh3g/Dhrs1/Rdh13/Mdh2/Mdh1/Cryl1/Dhrs4/Ehhadh/Gpd1/Cbr2/Hadha/Gpd2/Hsd17b12/Sord/Idh3b/Hadh/Adh5/Prxl2b/Ldhb/Nsdhl/Cbr4/Ldhd/Idh3a/Akr1c14/Spr/Dhrs11/Ctbp1/Dhrs7b/Bdh1/Ptgr3/Akr1b10/Ldha/Ptgr2",34
"GO:0008237","GO:0008237","metallopeptidase activity","46/2933","176/17763",0.000754894138380739,0.0178758931968559,0.0162421433563182,"Npepps/Mpnd/Adam19/Ace2/Vash1/Aopep/Erap1/Nln/Mipep/Bmp1/Lmln/Adamts5/Adamts10/Afg3l2/Tll2/Agbl1/Adam23/Enpep/Pmpcb/Mmp23/Cpxm2/Uqcrc2/Adam9/Mmp2/Mmp15/Afg3l1/Oma1/Adamts2/Cpz/Clca2/Cpe/Cpq/Lap3/Agbl2/Metap1d/Adamts3/Naalad2/Ermp1/Adamts12/Adamts16/Adam17/Adamts17/Adamts14/Dpp3/Pepd/Clca4a",46
"GO:0005539","GO:0005539","glycosaminoglycan binding","54/2933","215/17763",0.000782225582013964,0.018159903707932,0.0165001970034731,"Apoh/Col5a3/Cd44/Ccn4/Ptprs/Vtn/Habp4/Vcan/Thbs4/Ccdc80/Fstl1/Adamts5/Smoc2/Vegfa/Vit/Twsg1/Col11a2/Hbegf/Dpysl3/Efemp2/Vegfb/Clec3b/Nrp1/Fn1/Serpine2/Col5a1/Hsd17b12/Fbn1/Fbln7/Ccn5/Postn/Extl2/Col11a1/Thbs3/Pcolce/Ptn/Pcsk6/Comp/Aplp2/Tnxb/Abi3bp/Fgf1/Ccn3/Egflam/Ecm2/Adamtsl5/Lrtm1/Igfals/Grem2/Lgr4/Spock3/Lrtm2/Ighm/Prnp",54
"GO:0016706","GO:0016706","2-oxoglutarate-dependent dioxygenase activity","20/2933","59/17763",0.000844465682310046,0.0192278339972133,0.017470524844552,"P4ha2/Plod1/P4ha1/Hr/Riox2/P3h3/Alkbh8/Phyh/Asph/P3h1/Kdm2b/Kdm8/Egln1/Ogfod1/Hif1an/Jmjd4/Alkbh4/Kdm7a/Tet1/Jmjd6",20
