"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0010608","GO:0010608","post-transcriptional regulation of gene expression","139/2744","482/17883",1.6711125039905e-14,9.27771278351816e-12,7.27773493364666e-12,"Fmr1/Akt1/Celf2/Eif2b5/Calr/Stat3/Akt2/Eif2ak4/Pan2/Tpr/Khsrp/Hnrnpa0/Rplp1/Carhsp1/Rpl10/Brf1/Rxra/Zc3h18/Fxr2/Grb7/Ddx39b/Traf3ip2/Cnot2/Mknk2/Rack1/Btg2/Shmt1/Bzw2/Taf15/Ern1/Helz/Unk/Ncbp3/Per1/Prkch/Zfp36l1/Eif5/Gcnt2/Ripk1/Dapk1/Nsun2/Zswim8/Bmp4/Gdnf/Eif3e/Parn/Cyp1b1/Etf1/Tcof1/Pa2g4/Tnrc6c/Tyms/Eif5b/Slc11a1/Ncl/Eprs1/Dnajc1/Tsc1/Helz2/Pld1/Exosc8/Pum1/Tnfrsf1b/Ybx1/Mknk1/Eif4g3/Trnau1ap/Mtor/Pan3/Malsu1/Rps3/Fus/Rbm3/Mecp2/Eif4ebp1/Tirap/Xrn1/Myd88/Piwil2/Rbm4b/Ogt/Eef2/Secisbp2l/Eif1/Cnot3/Ythdc1/Upf3b/Plxnb2/Matr3/Larp1/Pcid2/Ythdf1/Shfl/Hnrnpu/Pcif1/Thbs1/Ppp1ca/Rc3h1/Ppp1r15a/Zfp598/Tardbp/Dcp1b/Gcn1/Enc1/Poldip3/Tent2/Thrap3/Tent5c/Zfp36/Cirbp/Zfp36l2/Paip2b/Tent5b/Tnrc6b/Gigyf2/Mex3d/Hbb-b1/Tnrc6a/Bcl3/Eif3k/Ep300/Per2/Fto/S100a9/Eif3b/Npm1/Rpl38/Abce1/Rpl10-ps3/Rpl5/Rpl26/Exosc5/Erbb2/Hnrnpr/Rnasel/Xpo5/Slfn2/Rpl13a/Casc3",139
"GO:0006338","GO:0006338","chromatin remodeling","133/2744","457/17883",2.91295311515355e-14,1.48245038952023e-11,1.16288154623367e-11,"H19/Kat2b/Brpf1/Kmt2a/Supt6/Daxx/Hdgfl2/Ddx23/Supt5/Nfat5/Asf1b/Tpr/Kmt2b/Ezh1/Arid1a/Kcnq1/Actr8/H3f3b/Exosc10/Sirt1/Ddx21/Ppm1d/Per1/Kat2a/Mta1/Yy1/Dek/Kat6b/Rb1/Nipbl/Myc/Trp63/Gsk3b/Setd4/Smarcd1/Ubr2/Brd4/Phf1/Kdm4b/Epc1/Wac/Brd2/Ddb1/Kat5/Hdgfl3/Padi4/Smarcc2/Sf3b1/Smyd2/Ssrp1/Zdbf2/Mecom/Anp32b/Kdm4c/Mier1/Hp1bp3/Sfpq/Rest/Atf7ip/Kat8/Mecp2/Kat6a/Smarca4/Usp3/Resf1/Arid2/Kdm4a/Pcgf3/Ino80/Ogt/Baz1a/Nfkbiz/Eif1/Ythdc1/Gatad2a/Rif1/Bicral/Kdm1a/Kdm6a/Smarce1/Phf2/Pcid2/Trmt112/Kat7/Suv39h1/Znfx1/Hnrnpu/Rere/Bahd1/Mybbp1a/Bptf/Tasor/Ino80d/Tspyl2/Phf8/Chd7/Nfrkb/Setd1a/Gatad2b/Setd2/Zfp445/Rbm15/Kmt2d/Chd8/Ep300/Klf2/Per2/Lrif1/Rlim/Kdm5d/Npm1/Chd6/Sphk2/Zfp110/Nap1l1/Morf4l1/Mysm1/Ing2/Gpx1/Chd4/Msl2/Hmgb1/Uty/H3c6/Arid1b/Cecr2/Mta2/Rbm15b/H3c13/Shprh/Jpx/H3c4/Kcnq1ot1",133
"GO:0000375","GO:0000375","RNA splicing, via transesterification reactions","89/2744","279/17883",2.41074804420388e-12,9.81495887063538e-10,7.69916796433111e-10,"Fmr1/Celf2/Prpf6/Ddx23/Snrnp200/Rbfox1/Rbm25/Nol3/Cwc25/Fxr2/Ddx39b/Xab2/Ddx5/Luc7l3/Eftud2/Snw1/Srsf5/Prpf4b/Ddx46/Acin1/Son/Paxbp1/Prpf40b/Luc7l/Rbm22/Prpf19/Sf3b2/Sf1/Sf3b1/Ncl/Cwc22/Rbm39/Ctnnbl1/Ddx20/Rnpc3/Ptbp2/Ptbp3/Srsf10/Srrm1/Sfpq/Syf2/Rest/Sfswap/Rbm19/Tra2a/Luc7l2/Nova2/Rbmx/Rbm3/Zrsr2/Lsm6/Rbm5/Rbm6/Scaf11/Sf3b3/Rbm4b/Rnps1/Gcfc2/Prpf39/Ythdc1/Rbm17/Rsrp1/Nsrp1/Dhx38/Sde2/Sart1/Srrm2/Hnrnpu/Aqr/Cdk13/Rbm7/Cenatac/Thrap3/Cirbp/Hnrnpa1/Rbm15/Mfap1b/Ddx17/Npm1/Hnrnpa3/Hnrnpm/Snrnp70/Nup98/Prpf38a/Mfap1a/Dazap1/Rbm15b/Casc3/Rnf113a2",89
"GO:0000377","GO:0000377","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile","89/2744","279/17883",2.41074804420388e-12,9.81495887063538e-10,7.69916796433111e-10,"Fmr1/Celf2/Prpf6/Ddx23/Snrnp200/Rbfox1/Rbm25/Nol3/Cwc25/Fxr2/Ddx39b/Xab2/Ddx5/Luc7l3/Eftud2/Snw1/Srsf5/Prpf4b/Ddx46/Acin1/Son/Paxbp1/Prpf40b/Luc7l/Rbm22/Prpf19/Sf3b2/Sf1/Sf3b1/Ncl/Cwc22/Rbm39/Ctnnbl1/Ddx20/Rnpc3/Ptbp2/Ptbp3/Srsf10/Srrm1/Sfpq/Syf2/Rest/Sfswap/Rbm19/Tra2a/Luc7l2/Nova2/Rbmx/Rbm3/Zrsr2/Lsm6/Rbm5/Rbm6/Scaf11/Sf3b3/Rbm4b/Rnps1/Gcfc2/Prpf39/Ythdc1/Rbm17/Rsrp1/Nsrp1/Dhx38/Sde2/Sart1/Srrm2/Hnrnpu/Aqr/Cdk13/Rbm7/Cenatac/Thrap3/Cirbp/Hnrnpa1/Rbm15/Mfap1b/Ddx17/Npm1/Hnrnpa3/Hnrnpm/Snrnp70/Nup98/Prpf38a/Mfap1a/Dazap1/Rbm15b/Casc3/Rnf113a2",89
"GO:0000398","GO:0000398","mRNA splicing, via spliceosome","89/2744","279/17883",2.41074804420388e-12,9.81495887063538e-10,7.69916796433111e-10,"Fmr1/Celf2/Prpf6/Ddx23/Snrnp200/Rbfox1/Rbm25/Nol3/Cwc25/Fxr2/Ddx39b/Xab2/Ddx5/Luc7l3/Eftud2/Snw1/Srsf5/Prpf4b/Ddx46/Acin1/Son/Paxbp1/Prpf40b/Luc7l/Rbm22/Prpf19/Sf3b2/Sf1/Sf3b1/Ncl/Cwc22/Rbm39/Ctnnbl1/Ddx20/Rnpc3/Ptbp2/Ptbp3/Srsf10/Srrm1/Sfpq/Syf2/Rest/Sfswap/Rbm19/Tra2a/Luc7l2/Nova2/Rbmx/Rbm3/Zrsr2/Lsm6/Rbm5/Rbm6/Scaf11/Sf3b3/Rbm4b/Rnps1/Gcfc2/Prpf39/Ythdc1/Rbm17/Rsrp1/Nsrp1/Dhx38/Sde2/Sart1/Srrm2/Hnrnpu/Aqr/Cdk13/Rbm7/Cenatac/Thrap3/Cirbp/Hnrnpa1/Rbm15/Mfap1b/Ddx17/Npm1/Hnrnpa3/Hnrnpm/Snrnp70/Nup98/Prpf38a/Mfap1a/Dazap1/Rbm15b/Casc3/Rnf113a2",89
"GO:0034248","GO:0034248","regulation of amide metabolic process","122/2744","436/17883",6.55262686265628e-12,2.50105576564012e-09,1.96190821394399e-09,"Fmr1/Sp1/Akt1/Apoe/Eif2b5/Calr/Akt2/Eif2ak4/Pan2/Tpr/Khsrp/Rplp1/Rpl10/Nfe2l2/Rxra/Fxr2/Grb7/Ddx39b/Pdk4/Ifngr1/Cnot2/Mknk2/Rack1/Btg2/Shmt1/Bzw2/Ern1/Unk/Per1/Prkch/Zfp36l1/Eif5/Dapk1/Samd8/Clu/Eif3e/Csnk1e/Parn/Cyp1b1/Etf1/Tcof1/Rela/Pa2g4/Tnrc6c/Tyms/Snca/Eif5b/Ncl/Eprs1/Dnajc1/Tsc1/Pld1/Exosc8/Pum1/Ybx1/Mknk1/Eif4g3/Trnau1ap/Mtor/Pan3/Malsu1/Rps3/Rbm3/Eif4ebp1/Xrn1/Piwil2/Rbm4b/Ogt/Eef2/Secisbp2l/Eif1/Cnot3/Upf3b/Plxnb2/Larp1/Ythdf1/Shfl/Pdk2/Picalm/Hnrnpu/Pcif1/Thbs1/Ppp1ca/Rc3h1/Ppp1r15a/Zfp598/Tardbp/Dcp1b/Gcn1/Enc1/Poldip3/Tent2/Zfp36/Cirbp/Zfp36l2/Paip2b/Tent5b/Tnrc6b/Gigyf2/Mex3d/Hbb-b1/Tnrc6a/Bcl3/Eif3k/Ep300/Per2/Fto/Nod2/S100a9/Eif3b/Npm1/Rpl38/Sphk2/Abce1/Rpl10-ps3/Rpl5/Rpl26/Exosc5/Erbb2/Hnrnpr/Rpl13a/Casc3",122
"GO:0043484","GO:0043484","regulation of RNA splicing","64/2744","178/17883",9.48727162194631e-12,3.33783962292732e-09,2.61830826126055e-09,"Kat2b/Fmr1/Celf2/Cdk12/Akt2/Rbfox1/Rbm25/Fxr2/Clk4/Ern1/Ddx5/Kat2a/Snw1/Srsf5/Acin1/Son/Rbm22/Prpf19/Sf1/Rps26/Clk1/Ncl/Rbm39/Supt20/Ccnl1/Ptbp2/Ptbp3/Srsf10/Srrm1/Ccnl2/Rest/Sfswap/Tra2a/Zfp638/Nova2/Fus/Rbmx/Rbm3/Zpr1/Clk3/Rbm5/Sf3b3/Rnps1/Ythdc1/Nsrp1/Hnrnpu/Pik3r1/Hnrnpf/Rbm7/Thrap3/Cirbp/Trrap/Rbm15/Rbm12b2/Ddx17/Npm1/Rrp1b/Snrnp70/Nup98/Clk2/Dazap1/Ahnak/Rbm15b/Rps13",64
"GO:1903311","GO:1903311","regulation of mRNA metabolic process","88/2744","281/17883",9.83807322952215e-12,3.33783962292732e-09,2.61830826126055e-09,"Fmr1/Supt6/Celf2/Pan2/Khsrp/Hnrnpa0/Carhsp1/Rbfox1/Rbm25/Brf1/Fxr2/Traf3ip2/Cnot2/Adarb1/Btg2/Taf15/Ddx5/Snw1/Zfp36l1/Gdnf/Acin1/Bcl2l2/Parn/Son/Prpf19/Sf1/Tnrc6c/Slc11a1/Ncl/Cdc73/Rbm39/Exosc8/Ptbp3/Pum1/Ybx1/Srsf10/Srrm1/Mtor/Fip1l1/Rest/Sfswap/Pan3/Tra2a/Zc3hav1/Nova2/Fus/Rbmx/Rbm3/Tirap/Sltm/Myd88/Rbm5/Rnps1/Cnot3/Ythdc1/Larp1/Nsrp1/Pcid2/Ythdf1/Hnrnpu/Rc3h1/Tardbp/Dcp1b/Rbm7/Safb2/Thrap3/Tent5c/Zfp36/Cirbp/Zfp36l2/Tent5b/Tnrc6b/Gigyf2/Rbm15/Mex3d/Tnrc6a/Ddx17/Fto/Npm1/Exosc5/Snrnp70/Nup98/Hnrnpr/Rnasel/Dazap1/Safb/Rbm15b/Casc3",88
"GO:1903706","GO:1903706","regulation of hemopoiesis","118/2744","422/17883",1.53069013945977e-11,4.89568431655117e-09,3.84033151338401e-09,"Mmp14/Brpf1/Braf/Clptm1/Stat3/Zmiz1/Arid1a/Gata2/Cd46/Ccl9/Vsir/Meis1/Ap3d1/Xbp1/Itgb3/Kat2a/Stat5b/Nfkbia/Hif1a/Zfp36l1/Ripk1/Ap3b1/Kat6b/Prxl2a/Bmp4/Tsc22d1/Rb1/Drosha/Myc/Hsf1/Gsk3b/Adipoq/Runx1/Smarcd1/Tmem176a/Lox/Fas/Tjp2/Kat5/Smarcc2/Ccr1/Zap70/Ing5/Cdc73/Ptprc/Notch2/Rorc/Tal1/Csf3r/Meaf6/Ctnnbip1/Mtor/Prkcz/Tmem176b/Foxp1/Clec2d/Atg7/Pglyrp1/Tyrobp/Il4ra/Itgam/Cul4a/Gas6/Kat6a/Sfrp1/Jak3/Smarca4/Tgfbr2/Malt1/Nlrp3/Senp1/Arid2/Nfkbiz/C1qc/Kdm1a/Klf10/Smarce1/Mturn/Pcid2/Cnot4/Kat7/Adrm1/Sart1/Fgl2/Rc3h1/Ambra1/Ripk2/Pik3r1/Setd1a/Ctla2a/Zfp36/Shb/Zfp36l2/Rbm15/Pou4f1/Tob2/Foxo3/Klf13/Acvr2a/Jun/Fes/Fgfr3/Hmgb2/Cebpb/Nfam1/Pirb/Erbb2/Mysm1/Atp11c/Brpf3/Hmgb1/Zbtb16/Arid1b/Pira11/Cd101/Lilrb4b/Lilrb4a/Pnp",118
"GO:0006417","GO:0006417","regulation of translation","108/2744","375/17883",1.60330254349146e-11,4.89568431655117e-09,3.84033151338401e-09,"Fmr1/Akt1/Eif2b5/Calr/Akt2/Eif2ak4/Pan2/Tpr/Khsrp/Rplp1/Rpl10/Rxra/Fxr2/Grb7/Ddx39b/Cnot2/Mknk2/Rack1/Btg2/Shmt1/Bzw2/Ern1/Unk/Per1/Prkch/Zfp36l1/Eif5/Dapk1/Eif3e/Parn/Cyp1b1/Etf1/Tcof1/Pa2g4/Tnrc6c/Tyms/Eif5b/Ncl/Eprs1/Dnajc1/Tsc1/Pld1/Exosc8/Pum1/Ybx1/Mknk1/Eif4g3/Trnau1ap/Mtor/Pan3/Malsu1/Rps3/Rbm3/Eif4ebp1/Xrn1/Piwil2/Rbm4b/Ogt/Eef2/Secisbp2l/Eif1/Cnot3/Upf3b/Plxnb2/Larp1/Ythdf1/Shfl/Hnrnpu/Pcif1/Thbs1/Ppp1ca/Rc3h1/Ppp1r15a/Zfp598/Tardbp/Dcp1b/Gcn1/Enc1/Poldip3/Tent2/Zfp36/Cirbp/Zfp36l2/Paip2b/Tent5b/Tnrc6b/Gigyf2/Mex3d/Hbb-b1/Tnrc6a/Bcl3/Eif3k/Ep300/Per2/Fto/S100a9/Eif3b/Npm1/Rpl38/Abce1/Rpl10-ps3/Rpl5/Rpl26/Exosc5/Erbb2/Hnrnpr/Rpl13a/Casc3",108
